QC_ID,Step_Execution,LOC,File_Dir,File_Name,Delimiter,File_Format,Column_Name,Check_Type,Frequency,Status,Lower_Threshold,Upper_Threshold,Criticality_Flag,Parameter1,Parameter2,Write_Mode,File_Append_Location,Exception_Statement
40,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select orgunit_id, 
customer_id,
salesforce_id,
user_id,
count(actual_hq_email_engaged) as actual_hq_email_engaged_cnt,
count(Veeva_hq_email_engaged) as Veeva_hq_email_engaged_cnt
from (
SELECT   A.orgunit_id
		,A.customer_id
		,upper(A.salesforce_id) AS salesforce_id
		,A.user_id
		,A.hq_email_engaged as actual_hq_email_engaged
		,max(CASE 
			WHEN B.hq_email_engaged IS NULL
				OR B.hq_email_engaged = 0
				THEN 0
			ELSE B.hq_email_engaged
			END) AS Veeva_hq_email_engaged 
	FROM 
	(select  a.orgunit_id,	a.product_id,	a.customer_id,	a.salesforce_id,	a.user_id,
a.hq_email_engaged , cast(b.end_date as date) as activty_date from src as a
left join
timedata as b on a.time_id=b.time_id
) A
INNER JOIN
(
SELECT lilly_person_id AS hcp_id ,
           B.product_id_m_prod ,
           max(CASE
                   WHEN upper(channel) = 'SOA_ENGAGED' THEN 1
                   ELSE 0
               END) AS SOA_ENGAGED ,
           NULL AS P2P ,
           max(CASE
                   WHEN upper(channel) = 'HQ_EMAIL_ENGAGED' THEN 1
                   ELSE 0
               END) AS HQ_EMAIL_ENGAGED ,
           max(CASE
                   WHEN upper(channel) = 'SOA_SENT' THEN 1
                   ELSE 0
               END) AS SOA_SENT,
           max(CASE
                   WHEN upper(channel) = 'HQ_EMAIL_SENT' THEN 1
                   ELSE 0
               END) AS HQ_EMAIL_SENT
   FROM
     ( SELECT A.* ,
              m_prod.attr_val AS product_id_m_prod
      FROM
        ( SELECT lilly_person_id ,
                 BRND_EMAIL.indctn AS indication_id ,
                 actvy_dt AS activity_date ,
                 CASE
                     WHEN upper(BRND_EMAIL.data_src_cd) IN ('SFMC',
                                                            'HIBBERT')
                          AND upper(BRND_EMAIL.platform) IN ('SK&A',
                                                             'LILLY SFMC',
                                                             'HEALTHLINK SFMC') THEN 'HQ_EMAIL_ENGAGED'
                     WHEN upper(BRND_EMAIL.data_src_cd) IN ('DOXIMITY',
                                                            'MEDSCAPE',
                                                            'EPOCRATES',
                                                            'DOXIMITY')
                          AND upper(BRND_EMAIL.platform) IN ('DOCNEWS ALERT',
                                                             'BRAND ALERT',
                                                             'EMAIL',
                                                             'POINT OF CONTACT',
                                                             'POC',
                                                             'DOCALERT') THEN 'SOA_ENGAGED'
                     ELSE 'NA'
                 END AS channel ,
                 msg_type AS message_type ,
                 NULL AS HQ_TACTIC_TITLE_SENT ,
                 NULL AS CONTENT_CATEGORY_SENT ,
                 CASE
                     WHEN upper(BRND_EMAIL.data_src_cd) IN ('SFMC',
                                                            'HIBBERT') THEN concat(""titled "",max(tactic_description),""."")
                 END AS HQ_TACTIC_TITLE_ENGAGED ,
                 CASE
                     WHEN upper(BRND_EMAIL.data_src_cd) NOT IN ('SFMC',
                                                                'HIBBERT') THEN concat(""on "",max(primary_category),""."")
                 END AS CONTENT_CATEGORY_ENGAGED ,
                 NULL AS topic
         FROM BRAND_SENT_EMAILS_RAW BRND_EMAIL
         LEFT JOIN CAP_EXTRACT CAP ON tactic_id = CAP.verso_tactic_id
         WHERE ( upper(actvy_data_type) LIKE '%CLICK%'
                OR upper(actvy_data_type) LIKE '%OPEN%'
                OR upper(actvy_data_type) LIKE '%ASSET_START_INTERACTION%' )
           AND upper(actvy_type) LIKE '%ENGAGEMENT%'
           AND lilly_person_id IS NOT NULL
         GROUP BY lilly_person_id ,
                  actvy_dt ,
                  BRND_EMAIL.data_src_cd ,
                  BRND_EMAIL.platform ,
                  msg_type ,
                  BRND_EMAIL.indctn
			) A
      INNER JOIN
        (SELECT attr_val,
                src_prod_nm
         FROM M_PROD_XREF
         WHERE src_nm ='SOA_ACTIVITY_FI') m_prod
		 ON m_prod.src_prod_nm = upper(A.indication_id)
		  WHERE A.channel <> 'NA' 
		  ) B
   GROUP BY lilly_person_id ,
            product_id_m_prod ) B ON A.customer_id = B.hcp_id
AND upper(B.product_id_m_prod) = upper(A.product_id)

group by A.orgunit_id,A.customer_id,upper(A.salesforce_id),A.user_id,A.hq_email_engaged
        ) M
        group by orgunit_id, customer_id,salesforce_id,user_id
        having count(actual_hq_email_engaged) != count(veeva_hq_email_engaged)
) m",NA,NA,DTT_MONDAY | DATA TEST | The volume of actual HQ EMAIL ENGAGED in Veeva and present in FI output activity metric file are unequal| IMPACT : No concerning impact as such yet please recheck the activitymetric mapping and veeva files.
41,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select orgunit_id, 
customer_id,
salesforce_id,
user_id,
count(actual_p2p) as actual_p2p_cnt,
count(Veeva_p2p) as Veeva_p2p_cnt
from (
SELECT   A.orgunit_id
		,A.customer_id
		,upper(A.salesforce_id) AS salesforce_id
		,A.user_id
		,A.activty_date
		,A.p2p as actual_p2p
		,max(CASE 
			WHEN B.p2p IS NULL
				OR B.p2p = 0
				THEN 0
			ELSE B.p2p
			END) AS Veeva_p2p 
	FROM 
	(select  a.orgunit_id,	a.product_id,	a.customer_id,	a.salesforce_id,	a.user_id,
a.p2p , cast(b.end_date as date) as activty_date from src as a
left join
timedata as b on a.time_id=b.time_id
) A
INNER JOIN
(
SELECT lilly_person_id AS hcp_id
		,TOPIC
		,activity_date
		,max(CASE 
				WHEN upper(channel) = 'P2P'
					THEN 1
				ELSE 0
				END) AS P2P
		,m_prod.attr_val as attr_val
	FROM (
		SELECT *
		FROM (
			SELECT p2p_activity.*
			FROM (
				SELECT customer_id AS lilly_person_id
					,from_unixtime(unix_timestamp(event_start_date, 'yyyy-MM-dd'), 'yyyy-MM-dd') AS activity_date
					,'P2P' AS channel
					,'' AS message_type
					,NULL AS HQ_TACTIC_TITLE_ENGAGED
					,NULL AS HQ_TACTIC_TITLE_SENT
					,NULL AS CONTENT_CATEGORY_ENGAGED
					,NULL AS CONTENT_CATEGORY_SENT
					,CONCAT(""on "",max(event_name),""."") as topic
					,product_name AS BRND_DISEASE_STATE
				FROM p2p_speaker_programs
WHERE 
				customer_id IS NOT NULL
					AND upper(TRIM(event_source)) = 'CPS'
					AND upper(TRIM(product_name)) IN (select src_prod_nm from m_prod_xref where src_nm ='P2P_ACTIVITY_FI' and upper(actv) = 'Y')
					AND UPPER(TRIM(attendee_status)) IN ('ATTENDED','PARTICIPATED')
					AND upper(TRIM(event_type)) = 'FDA REGULATED PROGRAM'
					--AND UPPER(TRIM(ATTENDEE_TYPE)) = 'ATTENDEE'
					AND upper(trim(event_country)) = 'US'
				GROUP BY 
				customer_id,
					event_start_date
					,product_name) AS p2p_activity
			WHERE p2p_activity.channel <> 'NA'
			) p2p_final
		) B
		LEFT JOIN (select src_prod_nm,attr_val from M_PROD_XREF 
		where src_nm ='P2P_ACTIVITY_FI') m_prod 
		on m_prod.src_prod_nm = upper(B.BRND_DISEASE_STATE)
	GROUP BY lilly_person_id
		,TOPIC
		,activity_date
		,attr_val
		) B
		ON A.customer_id = B.hcp_id
			AND B.attr_val = A.product_id AND A.activty_date=B.activity_date
			group by A.orgunit_id,A.customer_id,upper(A.salesforce_id),A.user_id,A.p2p,A.activty_date
        ) M
        group by orgunit_id, customer_id,salesforce_id,user_id
        having count(actual_p2p) != count(veeva_p2p)
) m",NA,NA,DTT_MONDAY | DATA TEST | The volume of actual P2P ACTIVITY in Veeva and present in FI output activity metric file are unequal| IMPACT : No concerning impact as such yet please recheck the activitymetric mapping and veeva files.
42,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select orgunit_id, 
customer_id,
salesforce_id,
user_id,
count(actual_vae_engaged) as actual_vae_engaged_cnt,
count(Veeva_vae_engaged) as Veeva_vae_engaged_cnt
from (
SELECT A.orgunit_id
		,A.customer_id
		,upper(A.salesforce_id) AS salesforce_id
		,A.user_id
		,A.vae_engaged as actual_vae_engaged
		,Date1
		,max(CASE 
			WHEN B.vae_engaged IS NULL
				OR B.vae_engaged = 0
				THEN 0
			ELSE B.vae_engaged
			END) AS Veeva_vae_engaged
	FROM 
	(select  a.orgunit_id,	a.product_id,	a.customer_id,	a.salesforce_id,	a.user_id,
a.vae_engaged, cast(b.end_date as date) as activty_date from src as a
left join
timedata as b on a.time_id=b.time_id
) A
	
    INNER JOIN (
		SELECT DISTINCT person_id__c AS hcp_id,
                ownerid AS owner_id,
                cast(substr(activity_datetime_vod__c, 1, 10) AS DATE) AS date1,
                product_id,
                CASE
                    WHEN upper(event_type_vod__c) IN ('DELIVERED_VOD') THEN 1
                    ELSE 0
                END AS VAE_SENT,
                CASE
                    WHEN upper(event_type_vod__c) IN ('CLICKED_VOD',
                                                      'DOWNLOADED_VOD',
                                                      'VIEWED_VOD') THEN 1
                    ELSE 0
                END AS VAE_ENGAGED
FROM
  (SELECT event_type_vod__c,
          activity_datetime_vod__c,
          B.product,
          B.ownerid,
          B.tactic_name,
          C.person_id__c,
          D.external_id_vod__c AS product_id
   FROM
     (SELECT account_vod__c,
             activity_datetime_vod__c,
             event_type_vod__c,
             product,
             ownerid,
             max(tactic_name) as tactic_name,
             product_vod__c
      FROM
        (SELECT account_vod__c,
                event_type_vod__c,
                cast(substr(activity_datetime_vod__c, 1, 10) AS DATE) AS activity_datetime_vod__c,
                B.product_display_vod__c AS product,
                B.product_vod__c,
                B.ownerid,
                B.tactic_name,
                B.id
         FROM
           (SELECT *
            FROM LDG_VEEVA_EMAIL_ACTIVITY) AS A
         INNER JOIN
           (SELECT a.*,
                   c.*
            FROM LDG_VEEVA_SENT_EMAIL a
            INNER JOIN LDG_VEEVA_APV_DOC b ON a.approved_email_template_vod__c = b.id
            INNER JOIN edb_xref c ON b.vault_document_id_vod__c = c.document_id
            WHERE upper(a.status_vod__c) = 'DELIVERED_VOD' ) AS B ON A.sent_email_vod__c = B.id) P
      GROUP BY account_vod__c,
               activity_datetime_vod__c,
               event_type_vod__c,
               product,
               ownerid,
               product_vod__c) B
   INNER JOIN LDG_VEEVA_ACCOUNTS AS C ON B.account_vod__c = C.id
   INNER JOIN LDG_VEEVA_PROD D ON upper(B.product_vod__c) = upper(D.id)) A
    WHERE upper(product) IN
    (SELECT tgt_prod_nm
     FROM M_PROD_XREF
     WHERE src_nm  = 'TEAM_RESP_CD'
       AND attr_val IN
         (SELECT DISTINCT product_id
          FROM rep_alignment)
       AND actv = 'Y'
       AND tgt_prod_nm IS NOT NULL
				)
		) B
        on A.customer_id = B.hcp_id and A.user_id = B.owner_id and substr(trim(A.product_id),1,9) = B.product_id
        group by A.orgunit_id,A.customer_id,upper(A.salesforce_id),A.user_id,Date1,A.vae_engaged
        ) M
        group by orgunit_id, customer_id,salesforce_id,user_id
        having count(actual_vae_engaged) != count(veeva_vae_engaged)
) m",NA,NA,DTT_MONDAY | DATA TEST | The volume of actual VAE ENGAGED in Veeva and present in FI output activity metric file are unequal| IMPACT : No concerning impact as such yet please recheck the activitymetric mapping and veeva files.
43,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/04_ARCHIVAL/date=current_date/01_INPUT_FILES/FI_MASTER_FILES/insight/,insights,",",parquet,insight_text,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(src.insight_text) as count 
from src
inner join insightentitymapping mapp
on src.insight_id = mapp.insight_id
left join UNIVERSAL_CUSTOMER_LIST
on UNIVERSAL_CUSTOMER_LIST.customer_id = mapp.entity_id
where UNIVERSAL_CUSTOMER_LIST.ama_pdrp_out in ('YES') and src.insight_text not like '%PDRP%'",NA,NA,DTT_MONDAY | DATA TEST | The PDRP HCPs are flagged incorrectly in FIA output customer file w.r.t UCL file| IMPACT : The reps will be able to see all the details even though the hcp is PDRP. Please recheck the post_processing and insightentitymapping and source dataset to ensure accuracy
44,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/customerproductorgunitplanchannelnumericmetric/,customerproductorgunitplanchannelnumericmetric,",",parquet,channel_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*)
from
(select distinct upper(channel_id) as channel_id from src as m
except
select distinct upper(method_of_payment) as channel_id from payer_raw as b where method_of_payment in ('ASSISTANCE','COMMERCIAL','FFS MEDICAID','MEDICARE','MGD MEDICAID','MEDICARE D','CASH','UNKNOWN','UNKNOWN MEDICAL')
) a",NA,NA,DTT_MONDAY | DATA TEST | The list of MOPs does not match with the MOPs as per requirement| IMPACT : The MOPs not inline with requirements will be visble on app in payers tab. Please recheck the managed_care mapping and respective source datasets to be double sure
45,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/02_OUTPUT_FILES/INGESTIONS/MASTER/UNIVERSAL_CUSTOMER_LIST/,Universal_Customer_list,",",parquet,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(SELECT DISTINCT CASE
                    WHEN a.speciality_id != ly_mjr_spclty_code THEN 'FALSE'
                    ELSE 'TRUE'
                END AS flag
FROM customerspecialitymapping a
INNER JOIN src b ON b.customer_id=a.customer_id) xyz where flag!='TRUE'",NA,NA,DTT_MONDAY | DATA TEST | The display specialty of the HCP is not correctly updated based on the source data i.e. UCL| IMPACT : The speciality of hcp to will be incorrect on app for rep to filter. Please check the respective mappings and source datasets used.
46,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/insightentitymapping/,insightentitymapping,",",parquet,insight_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(select count(*) as flag, x.entity_id, y.user_id from src as x
join insight as y 
on y.insight_id=x.insight_id
group by x.entity_id, y.user_id having flag >7
) xyz",NA,NA,DTT_MONDAY | DATA TEST | Insights generated per HCP exceed 8. It should be as per 7.1 section of requirement doc. Insight strategy tab.| IMPACT : The insights per hcp_rep will not be inline with DTT requirements. Please recheck the post_processing mapping and source datasets used.
47,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/alignment/,alignment,",",parquet,address,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(
select distinct(concat(address)) from src
except
select distinct(concat(name,"", "",city_vod__c,"", "",state_vod__c,"", "",substring(zip_vod__c,1,5))) 
from ldg_veeva_address
) z",NA,NA,DTT_MONDAY | DATA TEST | WARNING| The display address of the HCP is not correctly concatenated| IMPACT : The hcp address might be displayed incorrectly on app to rep. Please recheck the rep_alignment mapping and check the veeva_address file.
48,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/alignment/,alignment,",",parquet,product_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(select distinct(alignment.product_id) from src as alignment
except
select distinct(rep_alignment.product_id) from rep_alignment) z",NA,NA,DTT_MONDAY | DATA TEST | The products of HCP:Terr alignment are not the part of product bag| IMPACT : Due to the mismatch between rep_alignment and alignment file 
49,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/payer/,payer,",",parquet,payer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,select count(*) as null_in_payer from src where Payer_Id IS NULL or Payer_Name IS NULL or Is_Deleted IS NULL,NA,NA,DTT | NULL | Payer_Id or Payer_Name or Is_Deleted is null| IMPACT : Ingestion may fail as these fields should not be null as per the app data contract.
50,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/plan/,plan,",",parquet,Plan_Id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,select count(*) as null_in_payer from src where Plan_Id IS NULL or Plan_Name IS NULL or Payer_Id IS NULL or Is_Deleted  IS NULL ,NA,NA,DTT_MONDAY | NULL | Plan_Id or Plan_Name or Payer_Id or Is_Deleted is null| IMPACT : Ingestion may fail as these fields should not be null as per the app data contract.
51,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/channel/,channel,",",parquet,channel_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,select count(*) as null_in_channel from src where Channel_Id IS NULL or Channel_Name IS NULL or Is_Deleted IS NULL,NA,NA,DTT_MONDAY | NULL | Channel_Id or Channel_Name or Is_Deleted is null| IMPACT : Ingestion may fail as these fields should not be null as per the app data contract.
52,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/insight/,insight,",",parquet,insight_id,Custom_Count_Check,Daily,Active,NA,NA,N,prerequisite condition,select count(*) from src where insight_id not in (select distinct guid from post_processing_master_full where upper(LOAD_STRATEGY)  like '%ADD%'),NA,NA,DTT_MONDAY | SUBSET | Mismatch  between insights file and post_processing_master file at insight_id level| IMPACT : This weeks generated new insights from post_processing is not included in insights file. Please recheck the corresponding mapping and source dataset to ensure accuracy
53,POST,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"SELECT COUNT(*) AS false_count
FROM (
    SELECT customer_id, orgunit_id, product_id, time_id, salesforce_id, user_id, COUNT(*) AS counter
    FROM src
    GROUP BY customer_id, orgunit_id, product_id, time_id, salesforce_id, user_id
    HAVING counter > 1
) AS k",NA,NA,DTT_MONDAY | GRAIN_CHECK | The activity_metric file contains duplicate records at its grain.| IMPACT : The DTT ingestion of this file may fail due to duplicates. Please check the respective mapping and source dataset to ensure accuracy. 
54,POST,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/insight/,insight,",",parquet,insight_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"SELECT COUNT(*) AS false_count
FROM (
    SELECT insight_id ,COUNT(*) AS counter
    FROM src
    GROUP BY insight_id
    HAVING counter > 1
) AS k",NA,NA,DTT_MONDAY | GRAIN_CHECK | The insight file contains duplicate records at its grain.| IMPACT : The DTT ingestion of this file may fail due to duplicates. Please check the respective mapping and source dataset to ensure accuracy. 
55,POST,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,product_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"SELECT 6 - COUNT(DISTINCT am.product_id) AS counter
FROM src am
JOIN m_prod_xref mx ON am.product_id = mx.tgt_prod_nm
WHERE UPPER(mx.src_nm) = 'FIA_METRICS'
AND UPPER(mx.src_prod_nm) IN (
--'JARDIANCE T2D', 
'MOUNJARO T2D', 
--'OLUMIANT AA',
 'TALTZ PSO', 'TALTZ PSA', 'ZEPBOUND CWM','JAYPIRCA','VERZENIO')",NA,NA,DTT_MONDAY | There are missing products in activity metric file in comparison to the overall product bag| IMPACT : The activity for some products will not be visible. Please check the source Product_config and activitymetric flow. 
56,POST,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,f2f_call,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"SELECT count(*)
FROM (
    SELECT 
        MAX(f2f_call) AS f2f_min, 
        MAX(sample_dropped) AS sample_dropped_min, 
        MAX(vae_sent) AS vae_sent_min, 
        MAX(vae_engaged) AS vae_engaged_min,
        MAX(hq_email_engaged) AS hq_email_engaged_min, 
        MAX(soa_engaged) AS soa_engaged_min,
        MAX(hq_email_sent) AS hq_email_sent_min,
        MAX(soa_sent) AS soa_sent_min, 
        MAX(p2p) AS p2p_min  
    FROM src
) AS subquery
WHERE 
    f2f_min = 0 
    AND sample_dropped_min = 0 
    AND vae_sent_min = 0 
    AND vae_engaged_min = 0 
    AND hq_email_engaged_min = 0 
    AND soa_engaged_min = 0
    AND hq_email_sent_min = 0 
    AND soa_sent_min = 0 
    AND p2p_min = 0",NA,NA,"DTT_MONDAY | There is no activity present for one or more activity types. | IMPACT : No significant impact as such on production. The previous activity section will not have data for a particular activity type, and will impact stage_validations. Please check if this is due to our activitymetric processing or the activity is not even present on raw veeva files."
57,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/data/FIA_PO/REP_ALIGNMENT/sugg_posted_date=current_date/,REP_ALIGNMENT,",",parquet,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from (
select 
count(distinct a.customer_id, a.channel_id, a.product_id, a.geography_id,
a.salesforce_id) as cnt_pp, 
count(distinct b.lilly_person_id, b.suggestion_channel, b.product_id, b.territory_id, b.sleeve_name)
as cnt_sugg_eng_summary
from (
select distinct p.customer_id, p.channel_id, p.product_id, p.geography_id,
upper(r.salesforce_id) as salesforce_id 
from PO_PRE_PROCESSING_OUTPUT p
inner join 
src r
on p.customer_id=r.customer_id and p.geography_id =r.orgunit_id
inner join veeva_users v on v.id = r.rep_id
where actual_count>0  ) a
LEFT JOIN
(select distinct lilly_person_id, suggestion_channel, product_id, territory_id, sleeve_name
from suggested_engagement_extract) b
ON a.customer_id=b.lilly_person_id and a.channel_id=b.suggestion_channel
and substr(trim(a.product_id),1,9)=b.product_id and 
a.geography_id=b.territory_id and upper(trim(a.salesforce_id)) = upper(trim(b.sleeve_name))
inner join
    (select DISTINCT CUSTOMER_ID from alignment where is_deleted = 0) as alignment 
ON 
    b.lilly_person_id = alignment.CUSTOMER_ID
) m 
where cnt_pp != cnt_sugg_eng_summary",NA,NA,DTT_MONDAY | DATA TEST | The summary of suggested engagements are not captured correctly in suggested engagement reporting extracts based on PO output at HCP:Rep:product level| IMPACT : This means that the  po recommendations are not inline in the suggestedengagement extract file that we send as outbound extracts after processing. Please check the respective mappings and source datasets used.
