verso_tactic_id|utm_tag|verso_campaign_id|third_party_program_id|subject_line|preheader|link|link_location|data_source_code|delivery_source|delivery_source_type|contact_type|platform|tactic_description|approved_job_id|tactic_expiration_date|tactic_retirement_date|primary_category|secondary_category|percent_population|tactic_start_date|tactic_end_date|offertype|content_tag|franchise|geography|product|disease_state_indication|customer_type|customer_segment|department|campaign_name|execution_path|primary_subcategory|secondary_subcategory|document_status|tactic_resend|content_testing|AEM_Variation_ID|send_type|groups|product_id
SOA_VV-OTHR-US-DEL-1793_5724_01|https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/learn-from-experts?active-video=1_5ew14n5k&utm_source=DOX!SOA_VV-OTHR-US-DEL-1793_5724_01&utm_medium=DOXIMITY&utm_campaign=USA-TRZ-T2D-MEDCL-BSE-SOA-03022023&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-MEDCL-BSE-SOA-03022023||Glycemic Target Revisited: WHat HbA1c Goals Should One Follow?||https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/learn-from-experts?active-video=1_5ew14n5k|BOTTOM|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|VIDEO|VIDEO CARD|MD_US_T2D_Glycemic Targets Revisited_T2D_DocInfeed_Aug2023|VV-OTHR-US-DEL-1793|05-26-2025|05-26-2025|DISEASE STATE|NA||08-01-2023|09-06-2023|BROCHURE/PRESENTATION|Click here to learn more|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|NA|MEDICAL|Medical Tirzepatide Type 2 Diabetes Base SOA 03022023 CCG|BSE|NA|NA|PUBLISHED|YES|NO|NA|||212610_713108
SOA_VV-OTHR-US-DEL-1793_7479_01|https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/learn-from-experts?active-video=1_5ew14n5k&utm_source=DOX!SOA_VV-OTHR-US-DEL-1793_7479_01&utm_medium=DOXIMITY&utm_campaign=USA-TRZ-T2D-MEDCL-BSE-SOA-09202023&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-MEDCL-BSE-SOA-09202023||Revisiting Glycemic Targets According to Guideline Updates||https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/learn-from-experts?active-video=1_5ew14n5k|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|VIDEO|VIDEO CARD|MD_US_T2D_Glycemic Targets Revisited_T2D_DocInfeed_Aug2023|VV-OTHR-US-DEL-1793|05-26-2025|05-26-2025|DISEASE STATE|NA||02-01-2024|02-29-2024|BROCHURE/PRESENTATION|Click here to learn more|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|NA|MEDICAL|Medical Tirzepatide Type 2 Diabetes Base SOA 09202023 CCG|BSE|NA|NA|PUBLISHED|YES|NO|NA|||212610_713108
SOA_VV-OTHR-US-DEL-1794_5683_01|https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/learn-from-experts?active-video=1_5ew14n5k&utm_source=DOX!SOA_VV-OTHR-US-DEL-1794_5683_01&utm_medium=DOXIMITY&utm_campaign=USA-TRZ-T2D-MEDCL-BSE-SOA-03022023&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-MEDCL-BSE-SOA-03022023||Glycemic Target Revisited: What HbA1c Goals Should One Follow?||https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/learn-from-experts?active-video=1_5ew14n5k|BOTTOM|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|MD_US_T2D_Glycemic Targets Revisited_T2D_DocNews_July2023|VV-OTHR-US-DEL-1794|05-17-2025|05-17-2025|DISEASE STATE|NA||07-19-2023|09-02-2023|BROCHURE/PRESENTATION|Click here to learn more|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|NA|MEDICAL|Medical Tirzepatide Type 2 Diabetes Base SOA 03022023 CCG|BSE|NA|NA|PUBLISHED|YES|NO|NA|||212610_713108
SOA_VV-OTHR-US-DEL-1795_5945_01|https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/weight-management-in-T2D?utm_source=DOX!SOA_VV-OTHR-US-DEL-1795_5945_01&utm_medium=DOXIMITY&utm_campaign=USA-TRZ-T2D-MEDCL-BSE-SOA-03022023&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-MEDCL-BSE-SOA-03022023||Weight Management for People with Type 2 Diabetes - Workmat||https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/weight-management-in-T2D|BOTTOM|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|VIDEO|VIDEO CARD|MD_US_T2D_Workmat Weight Management_T2D_DocInfeed_Sep2023|VV-OTHR-US-DEL-1795|05-26-2025|05-26-2025|DISEASE STATE|NA||09-16-2023|10-14-2023|BROCHURE/PRESENTATION|Learn More|DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|NA|MEDICAL|Medical Tirzepatide Type 2 Diabetes Base SOA 03022023 CCG|BSE|NA|NA|PUBLISHED|YES|NO|NA|||212610_713108
SOA_VV-OTHR-US-DEL-1805_7517_01|https://doi.org/10.1093/crocol/otad070?utm_source=MED!SOA_VV-OTHR-US-DEL-1805_7517_01&utm_medium=MEDSCAPE&utm_campaign=USA-MIR-UC-MEDCL-BSE-SOA-11162022&utm_term=BROCHURE/PRESENTATION|USA-MIR-UC-MEDCL-BSE-SOA-11162022||Mirikizumab Improves Quality of Life in Patients With Moderately-to-Severely Active Ulcerative Colitis: Results From the Phase 3 LUCENT-1 Induction and LUCENT-2 Maintenance Studies||https://doi.org/10.1093/crocol/otad070|BOTTOM|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|SPONSORSHIP|QXMD|US-UC_QxMD_AMAN/AMBG_LUCENT_QoL_Dec2023|VV-OTHR-US-DEL-1805|05-07-2024|05-07-2024|DISEASE STATE|NA||12-07-2023|05-07-2024|BROCHURE/PRESENTATION||IMMUNOLOGY|USA|MIRIKIZUMAB|ULCERATIVE COLITIS|HCP|NA|MEDICAL|Medical Mirikizumab Ulcerative Colitis Base SOA 11162022  EVIDENCE|BSE|NA|NA|DRAFT|YES|NO|NA|||212591_713114
SOA_VV-OTHR-US-DEL-1809_5641_01|https://e.lilly/43JecSA?utm_source=DOX!SOA_VV-OTHR-US-DEL-1809_5641_01&utm_medium=DOXIMITY&utm_campaign=USA-DON-ALZ-MEDCL-BSE-SOA-10052022&utm_term=REPRINTS|USA-DON-ALZ-MEDCL-BSE-SOA-10052022||N/A||https://e.lilly/43JecSA|BOTTOM|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|US_ALZ_Doximity_DocNews_TB2 Manuscript_July2023|VV-OTHR-US-DEL-1809|06-23-2024|06-23-2024|STUDY DESIGN|NA||07-18-2023|09-30-2023|REPRINTS|View Publication|NEUROSCIENCE|USA|DONANEMAB|ALZHEIMERS DISEASE|HCP|NA|MEDICAL|Medical DONANEMAB Alzheimer's Disease BSE SOA 10052022 EVIDENCE|BSE|NA|NA|DRAFT|YES|NO|NA|||440001_713121
SOA_VV-OTHR-US-DEL-1809_5940_01|https://e.lilly/43JecSA?utm_source=DOX!SOA_VV-OTHR-US-DEL-1809_5940_01&utm_medium=DOXIMITY&utm_campaign=USA-DON-ALZ-MEDCL-BSE-SOA-10052022&utm_term=REPRINTS|USA-DON-ALZ-MEDCL-BSE-SOA-10052022||N/A||https://e.lilly/43JecSA|BOTTOM|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|US_ALZ_Doximity_DocNews_TB2 Manuscript_July2023|VV-OTHR-US-DEL-1809|06-23-2024|06-23-2024|STUDY DESIGN|NA||09-01-2023|09-30-2023|REPRINTS|Journal article|NEUROSCIENCE|USA|DONANEMAB|ALZHEIMERS DISEASE|HCP|NA|MEDICAL|Medical DONANEMAB Alzheimer's Disease BSE SOA 10052022 EVIDENCE|BSE|NA|NA|DRAFT|YES|NO|NA|||440001_713121
SOA_VV-OTHR-US-DEL-1814_5615_01|https://www.lillymedical.com/en-us/contact/medical-science-liaison-request?&hcpToken=A12DSa08bhrd123gg8&utm_source=DOX!SOA_VV-OTHR-US-DEL-1814_5615_01&utm_medium=DOXIMITY&utm_campaign=USA-IXE-PSA-MEDCL-BSE-SOA-08132022&utm_term=REQUEST_A_REP|USA-IXE-PSA-MEDCL-BSE-SOA-08132022||Comparison of the EULAR and GRAPPA Psoriatic Arthritis Treatment Recommendations||https://www.lillymedical.com/en-us/contact/medical-science-liaison-request?&hcpToken=A12DSa08bhrd123gg8|BOTTOM|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|MD_US_PsA_Guidelines Doximity_DocNews_Jun2023|VV-OTHR-US-DEL-1814|06-03-2025|06-03-2025|DISEASE STATE|NA||06-15-2023|07-14-2023|REQUEST A REP|Click Here|IMMUNOLOGY|USA|IXEKIZUMAB|PSORIATIC ARTHRITIS|HCP|NA|MEDICAL|Medical Ixekizumab Psoriatic Arthritis Base SOA 08132022 CCG|BSE|NA|NA|PUBLISHED|YES|NO|NA|||210361_713153
SOA_VV-OTHR-US-DEL-1817_6716_01|https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients?utm_source=NMDS!SOA_VV-OTHR-US-DEL-1817_6716_01&utm_medium=NUMEDIS&utm_campaign=USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022&utm_term=MEDICAL_EDUCATION_LINK|USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022||n/a||https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients|BOTTOM|NUMEDIS|NUMEDIS|CLINICAL EDUCATION|MICROSITE|PEERPLAY - DIGITAL INTERFACE|eBC_PeerPlay_Question 1_Unmet Need|VV-OTHR-US-DEL-1817|09-28-2025|09-28-2025|UNMET NEED|NA||10-02-2023|03-30-2024|MEDICAL EDUCATION LINK|WATCH NOW|ONCOLOGY|USA|ABEMACICLIB|BREAST CANCER - EARLY|HCP|NA|MEDICAL|Medical Abemaciclib Early Breast Cancer Base SOA 12012022 CCG 2 FULL|BSE|NA|NA|PUBLISHED|YES|NO|NA|||208842_713131
SOA_VV-OTHR-US-DEL-1818_6609_01|https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients?utm_source=NMDS!SOA_VV-OTHR-US-DEL-1818_6609_01&utm_medium=NUMEDIS&utm_campaign=USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022&utm_term=MEDICAL_EDUCATION_LINK|USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022||N/A||https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients|BOTTOM|NUMEDIS|NUMEDIS|CLINICAL EDUCATION|MICROSITE|PEERPLAY - DIGITAL INTERFACE|eBC_PeerPlay_Question 2_Risk of Recurrence|VV-OTHR-US-DEL-1818|09-08-2025|09-08-2025|PATIENT TYPE OR IDENTIFICATION|NA||11-30-2022|03-21-2024|MEDICAL EDUCATION LINK|WATCH NOW|ONCOLOGY|USA|ABEMACICLIB|BREAST CANCER - EARLY|HCP|NA|MEDICAL|Medical Abemaciclib Early Breast Cancer Base SOA 12012022 CCG 2 FULL|BSE|NA|NA|PUBLISHED|YES|NO|NA|||208842_713131
SOA_VV-OTHR-US-DEL-1819_6610_01|https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients?utm_source=NMDS!SOA_VV-OTHR-US-DEL-1819_6610_01&utm_medium=NUMEDIS&utm_campaign=USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022&utm_term=MEDICAL_EDUCATION_LINK|USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022||N/A||https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients|BOTTOM|NUMEDIS|NUMEDIS|CLINICAL EDUCATION|MICROSITE|PEERPLAY - DIGITAL INTERFACE|eBC_PeerPlay_Question 3_Clinicopathological Factors|VV-OTHR-US-DEL-1819|09-08-2025|09-08-2025|PATIENT TYPE OR IDENTIFICATION|NA||09-21-2023|03-21-2024|MEDICAL EDUCATION LINK|WATCH NOW|ONCOLOGY|USA|ABEMACICLIB|BREAST CANCER - EARLY|HCP|NA|MEDICAL|Medical Abemaciclib Early Breast Cancer Base SOA 12012022 CCG 2 FULL|BSE|NA|NA|PUBLISHED|YES|NO|NA|||208842_713131
SOA_VV-OTHR-US-DEL-1820_6759_01|https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients?utm_source=NMDS!SOA_VV-OTHR-US-DEL-1820_6759_01&utm_medium=NUMEDIS&utm_campaign=USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022&utm_term=MEDICAL_EDUCATION_LINK|USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022||n/a||https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients|BOTTOM|NUMEDIS|NUMEDIS|CLINICAL EDUCATION|PLATFORM EMAIL|PEERPLAY - EMAIL|eBC_PeerPlay_Program Email 1_Unmet Need|VV-OTHR-US-DEL-1820|09-25-2025|09-25-2025|UNMET NEED|NA||10-02-2023|03-30-2024|MEDICAL EDUCATION LINK|WATCH NOW|ONCOLOGY|USA|ABEMACICLIB|BREAST CANCER - EARLY|HCP|NA|MEDICAL|Medical Abemaciclib Early Breast Cancer Base SOA 12012022 CCG 2 FULL|BSE|NA|NA|PUBLISHED|YES|NO|NA|||208842_713131
SOA_VV-OTHR-US-DEL-1821_6612_01|https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients?utm_source=NMDS!SOA_VV-OTHR-US-DEL-1821_6612_01&utm_medium=NUMEDIS&utm_campaign=USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022&utm_term=MEDICAL_EDUCATION_LINK|USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022||N/A||https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients|BOTTOM|NUMEDIS|NUMEDIS|CLINICAL EDUCATION|PLATFORM EMAIL|PEERPLAY - EMAIL|eBC_PeerPlay_Program Email 2_Risk of Recurrence|VV-OTHR-US-DEL-1821|09-15-2025|09-15-2025|UNMET NEED|NA||09-21-2023|03-21-2024|MEDICAL EDUCATION LINK|WATCH NOW|ONCOLOGY|USA|ABEMACICLIB|BREAST CANCER - EARLY|HCP|NA|MEDICAL|Medical Abemaciclib Early Breast Cancer Base SOA 12012022 CCG 2 FULL|BSE|NA|NA|PUBLISHED|YES|NO|NA|||208842_713131
SOA_VV-OTHR-US-DEL-1822_6760_01|https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients?utm_source=NMDS!SOA_VV-OTHR-US-DEL-1822_6760_01&utm_medium=NUMEDIS&utm_campaign=USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022&utm_term=MEDICAL_EDUCATION_LINK|USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022||n/a||https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients|BOTTOM|NUMEDIS|NUMEDIS|CLINICAL EDUCATION|PLATFORM EMAIL|PEERPLAY - EMAIL|eBC_PeerPlay_Program Email 3_Clinicopathological Factors|VV-OTHR-US-DEL-1822|09-27-2025|09-27-2025|PATIENT TYPE OR IDENTIFICATION|NA||10-02-2023|03-30-2024|MEDICAL EDUCATION LINK|WATCH NOW|ONCOLOGY|USA|ABEMACICLIB|BREAST CANCER - EARLY|HCP|NA|MEDICAL|Medical Abemaciclib Early Breast Cancer Base SOA 12012022 CCG 2 FULL|BSE|NA|NA|PUBLISHED|YES|NO|NA|||208842_713131
SOA_VV-OTHR-US-DEL-1823_6611_01|https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients?utm_source=NMDS!SOA_VV-OTHR-US-DEL-1823_6611_01&utm_medium=NUMEDIS&utm_campaign=USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022&utm_term=MEDICAL_EDUCATION_LINK|USA-ABEMA-EBC-MEDCL-BSE-SOA-12012022||N/A||https://medical.lilly.com/us/diseases/disease-education-resources/oncology/breast-cancer-early/education-resources/breast-cancer-caring-for-patients|BOTTOM|NUMEDIS|NUMEDIS|CLINICAL EDUCATION|PLATFORM EMAIL|PEERPLAY - TRIGGERED EMAIL|eBC_PeerPlay_Trigger Email|VV-OTHR-US-DEL-1823|09-08-2025|09-08-2025|PATIENT TYPE OR IDENTIFICATION|NA||09-21-2023|03-21-2024|MEDICAL EDUCATION LINK|WATCH NOW|ONCOLOGY|USA|ABEMACICLIB|BREAST CANCER - EARLY|HCP|NA|MEDICAL|Medical Abemaciclib Early Breast Cancer Base SOA 12012022 CCG 2 FULL|BSE|NA|NA|PUBLISHED|YES|NO|NA|||208842_713131
SOA_VV-OTHR-US-DEL-1851_5643_01|https://jamanetwork.com/article.aspx?doi=10.1001/jama.2023.13239%20&utm_source=MED!SOA_VV-OTHR-US-DEL-1851_5643_01&utm_medium=MEDSCAPE&utm_campaign=USA-DON-ALZ-MEDCL-BSE-SOA-10052022&utm_term=REPRINTS|USA-DON-ALZ-MEDCL-BSE-SOA-10052022||View Publication of the Results from the TRAILBLAZER-ALZ 2 Study||https://jamanetwork.com/article.aspx?doi=10.1001/jama.2023.13239|BOTTOM|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|BRAND ALERT|US_ALZ_TRAILBLAZER 2 Manuscript_Medscape_Alert_July2023|VV-OTHR-US-DEL-1851|07-25-2024|07-25-2024|STUDY DESIGN|NA||08-25-2023|09-25-2023|REPRINTS|To View the Publication on JAMA, Click Here|NEUROSCIENCE|USA|DONANEMAB|ALZHEIMERS DISEASE|HCP|NA|MEDICAL|Medical DONANEMAB Alzheimer's Disease BSE SOA 10052022 EVIDENCE|BSE|NA|NA|EXPIRED|YES|NO|NA|||440001_713121
SOA_VV-OTHR-US-DEL-1851_6563_01|https://jamanetwork.com/article.aspx?doi=10.1001/jama.2023.13239%20&utm_source=MED!SOA_VV-OTHR-US-DEL-1851_6563_01&utm_medium=MEDSCAPE&utm_campaign=USA-DON-ALZ-MEDCL-BSE-SOA-10052022&utm_term=REPRINTS|USA-DON-ALZ-MEDCL-BSE-SOA-10052022||TRAILBLAZER-ALZ 2: Safety and Efficacy Results from a Ph 3 Study||https://jamanetwork.com/article.aspx?doi=10.1001/jama.2023.13239|BOTTOM|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|BRAND ALERT|US_ALZ_TRAILBLAZER 2 Manuscript_Medscape_Alert_July2023|VV-OTHR-US-DEL-1851|07-25-2024|07-25-2024|STUDY DESIGN|NA||09-26-2023|10-26-2023|REPRINTS|To View the Publication on JAMA, Click Here|NEUROSCIENCE|USA|DONANEMAB|ALZHEIMERS DISEASE|HCP|NA|MEDICAL|Medical DONANEMAB Alzheimer's Disease BSE SOA 10052022 EVIDENCE|BSE|NA|NA|EXPIRED|YES|NO|NA|||440001_713121
SOA_VV-OTHR-US-DEL-1852_5677_01|https://www.lillymedical.com/en-us/contact/medical-science-liaison-request?&hcpToken=A12DSa08bhrd123gg8&utm_source=AMKT!SOA_VV-OTHR-US-DEL-1852_5677_01&utm_medium=ALERT_MARKETING&utm_campaign=USA-IXE-PSA-MEDCL-BSE-SOA-08132022&utm_term=REQUEST_A_REP|USA-IXE-PSA-MEDCL-BSE-SOA-08132022||How do the EULAR and GRAPPA PsA treatment recommendations compare?|Comparison of the EULAR and GRAPPA PsA Treatment Recommendations|https://www.lillymedical.com/en-us/contact/medical-science-liaison-request?&hcpToken=A12DSa08bhrd123gg8|BOTTOM|ALERT MARKETING|ALERT MARKETING|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|MD_US_PsA_GRAPPA-EULAR_MD_Alert_Jun2023|VV-OTHR-US-DEL-1852|06-08-2026|06-08-2026|DISEASE STATE|NA||06-26-2023|07-14-2023|REQUEST A REP|Click Here|IMMUNOLOGY|USA|IXEKIZUMAB|PSORIATIC ARTHRITIS|HCP|NA|MEDICAL|Medical Ixekizumab Psoriatic Arthritis Base SOA 08132022 CCG|BSE|NA|NA|PUBLISHED|YES|NO|NA|||210361_713153
SOA_VV-OTHR-US-DEL-1853_5644_01|DOI%20LINK%20AFTER%20?utm_source=MED!SOA_VV-OTHR-US-DEL-1853_5644_01&utm_medium=MEDSCAPE&utm_campaign=USA-DON-ALZ-MEDCL-BSE-SOA-10052022&utm_term=REPRINTS|USA-DON-ALZ-MEDCL-BSE-SOA-10052022||n/a||DOI LINK AFTER|BOTTOM|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|SPONSORSHIP|QXMD|US_ALZ_TRAILBLAZER 2_QxMD Read_July 2023|VV-OTHR-US-DEL-1853|06-08-2024|06-08-2024|STUDY DESIGN|NA||07-17-2023|12-30-2023|REPRINTS|Journal article|NEUROSCIENCE|USA|DONANEMAB|ALZHEIMERS DISEASE|HCP|NA|MEDICAL|Medical DONANEMAB Alzheimer's Disease BSE SOA 10052022 EVIDENCE|BSE|NA|NA|DRAFT|YES|NO|NA|||440001_713121
SOA_VV-OTHR-US-DEL-1855_6154_01|https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/conversations-in-motion?active-video=1_gkaam3dn&utm_source=EPO!SOA_VV-OTHR-US-DEL-1855_6154_01&utm_medium=EPOCRATES&utm_campaign=USA-TRZ-T2D-MEDCL-BSE-SOA-03022023&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-MEDCL-BSE-SOA-03022023||VIDEO: Conversation in Motion Introduction||https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/conversations-in-motion?active-video=1_gkaam3dn|NA|EPOCRATES|EPOCRATES|CLINICAL EDUCATION|VIDEO|MESSAGE IN MOTION|US_T2D_Epocrates MiM_Conversation in Motion Intro_ Sept2023|VV-OTHR-US-DEL-1855|06-12-2025|06-12-2025|DISEASE STATE|NA||09-01-2023|09-30-2023|BROCHURE/PRESENTATION||DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|NA|MEDICAL|Medical Tirzepatide Type 2 Diabetes Base SOA 03022023 CCG|BSE|NA|NA|PUBLISHED|YES|NO|NA|||212610_713108
SOA_VV-OTHR-US-DEL-1855_7887_01|https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/conversations-in-motion?active-video=1_gkaam3dn&utm_source=EPO!SOA_VV-OTHR-US-DEL-1855_7887_01&utm_medium=EPOCRATES&utm_campaign=USA-TRZ-T2D-MEDCL-BSE-SOA-09202023&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-MEDCL-BSE-SOA-09202023||VIDEO: Conversation in Motion Introduction||https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/conversations-in-motion?active-video=1_gkaam3dn|NA|EPOCRATES|EPOCRATES|CLINICAL EDUCATION|VIDEO|MESSAGE IN MOTION|US_T2D_Epocrates MiM_Conversation in Motion Intro_ Sept2023|VV-OTHR-US-DEL-1855|06-12-2025|06-12-2025|DISEASE STATE|NA||02-28-2024|03-27-2024|BROCHURE/PRESENTATION||DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|NA|MEDICAL|Medical Tirzepatide Type 2 Diabetes Base SOA 09202023 CCG|BSE|NA|NA|PUBLISHED|YES|NO|NA|||212610_713108
SOA_VV-OTHR-US-DEL-1856_6156_01|https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/conversations-in-motion?active-video=1_hlbi5g48&utm_source=EPO!SOA_VV-OTHR-US-DEL-1856_6156_01&utm_medium=EPOCRATES&utm_campaign=USA-TRZ-T2D-MEDCL-BSE-SOA-03022023&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-MEDCL-BSE-SOA-03022023||VIDEO: Conversation in Motion-Shared Decision Making||https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/conversations-in-motion?active-video=1_hlbi5g48|NA|EPOCRATES|EPOCRATES|CLINICAL EDUCATION|VIDEO|MESSAGE IN MOTION|US_T2D_Epocrates MiM_Conversation in Motion Shared Decision Making_ Oct2023|VV-OTHR-US-DEL-1856|06-12-2025|06-12-2025|DISEASE STATE|NA||10-01-2023|10-31-2023|BROCHURE/PRESENTATION||DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|NA|MEDICAL|Medical Tirzepatide Type 2 Diabetes Base SOA 03022023 CCG|BSE|NA|NA|PUBLISHED|YES|NO|NA|||212610_713108
SOA_VV-OTHR-US-DEL-1857_6133_01|https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/conversations-in-motion?active-video=1_92mut1un&utm_source=EPO!SOA_VV-OTHR-US-DEL-1857_6133_01&utm_medium=EPOCRATES&utm_campaign=USA-TRZ-T2D-MEDCL-BSE-SOA-03022023&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-MEDCL-BSE-SOA-03022023||N/A||https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/conversations-in-motion?active-video=1_92mut1un|NA|EPOCRATES|EPOCRATES|CLINICAL EDUCATION|VIDEO|MESSAGE IN MOTION|US_T2D_Epocrates MiM_Conversation in Motion Empathy & Trust_ Nov2023|VV-OTHR-US-DEL-1857|06-12-2025|06-12-2025|DISEASE STATE|NA||11-01-2023|11-30-2023|BROCHURE/PRESENTATION||DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|NA|MEDICAL|Medical Tirzepatide Type 2 Diabetes Base SOA 03022023 CCG|BSE|NA|NA|PUBLISHED|YES|NO|NA|||212610_713108
SOA_VV-OTHR-US-DEL-1858_6151_01|https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/conversations-in-motion?active-video=1_uegrzdlt&utm_source=EPO!SOA_VV-OTHR-US-DEL-1858_6151_01&utm_medium=EPOCRATES&utm_campaign=USA-TRZ-T2D-MEDCL-BSE-SOA-03022023&utm_term=BROCHURE/PRESENTATION|USA-TRZ-T2D-MEDCL-BSE-SOA-03022023||VIDEO: Conversation in Motion-Medical Adherence||https://education.lillymedical.com/en-us/disease-education-resources/diabetes/diabetes/education-resources/conversations-in-motion?active-video=1_uegrzdlt|BOTTOM|EPOCRATES|EPOCRATES|CLINICAL EDUCATION|VIDEO|MESSAGE IN MOTION|US_T2D_Epocrates MiM_Conversation in Motion Medical Adherence_ Dec2023|VV-OTHR-US-DEL-1858|06-12-2025|06-12-2025|DISEASE STATE|NA||03-01-2023|12-31-2023|BROCHURE/PRESENTATION||DIABETES|USA|TIRZEPATIDE|DIABETES TYPE 2|HCP|NA|MEDICAL|Medical Tirzepatide Type 2 Diabetes Base SOA 03022023 CCG|BSE|NA|NA|PUBLISHED|YES|NO|NA|||212610_713108
